election_type,province_number,province,district,subdistrict,บช_ผู้มาใช้สิทธิ์,บช_ผู้มีสิทธิ์,party,votes
บัญชีรายชื่อ,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,410,537,ก้าวไกล,135
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ก้าวไกล,608
บัญชีรายชื่อ,7,เชียงใหม่,,,799,800,ก้าวไกล,600
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ก้าวไกล,576
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ก้าวไกล,594
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ก้าวไกล,604
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ก้าวไกล,593
บัญชีรายชื่อ,7,เชียงใหม่,,,800,800,ก้าวไกล,593
บัญชีรายชื่อ,7,เชียงใหม่,,,482,482,ก้าวไกล,353
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,307,385,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,451,544,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,521,636,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,631,841,ชาติพัฒนากล้า,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,258,335,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,593,776,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,500,616,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,0,0,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,719,935,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,542,756,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,363,467,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,190,234,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,390,482,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,671,996,ชาติพัฒนากล้า,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,370,470,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,484,640,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,142,177,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,559,862,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,318,418,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,229,303,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,274,354,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,717,971,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,403,520,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,310,399,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,489,616,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,189,221,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,487,676,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,315,406,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,338,400,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,493,646,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,278,342,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,320,416,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,501,733,ชาติพัฒนากล้า,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,430,609,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,624,933,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,640,917,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,723,1070,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,473,6636,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,344,464,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,234,462,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,264,360,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,624,862,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,625,907,ชาติพัฒนากล้า,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,389,499,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,549,724,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,191,285,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,453,610,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,359,483,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,371,463,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,318,448,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,458,608,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,425,576,ชาติพัฒนากล้า,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,414,582,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,608,793,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,555,706,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,501,631,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,169,226,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,265,469,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,391,498,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,419,541,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,421,542,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,335,425,ชาติพัฒนากล้า,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,337,444,ชาติพัฒนากล้า,0
