election_type,province_number,province,district,subdistrict,เขต_ผู้มาใช้สิทธิ์,เขต_ผู้มีสิทธิ์,party,votes
สส เขต,7,เชียงใหม่,ฝาง,เวียง,501,733,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,430,609,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,624,933,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,640,917,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,723,1070,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,473,6636,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,344,464,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,234,462,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,264,360,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,624,862,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,625,907,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,389,499,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,549,724,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,191,285,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,453,610,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,359,483,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,371,463,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,318,448,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,458,608,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,425,576,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,414,582,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,608,793,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,555,706,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,501,631,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,169,226,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,เวียง,265,469,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,391,498,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,419,541,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,421,542,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,335,425,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,337,444,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,287,373,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,543,687,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,358,479,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,628,763,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,367,494,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,419,546,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,278,339,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,469,586,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่ข่า,295,370,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,523,683,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,472,682,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,403,482,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,441,580,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,215,251,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,265,321,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,444,710,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,213,287,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,584,728,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,242,329,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,350,512,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,563,722,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,636,1089,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,500,610,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,167,207,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่คะ,522,692,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,297,386,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,209,630,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,360,414,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,328,393,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,346,763,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,265,315,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,268,331,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,310,406,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,507,674,พลังสังคมใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,แม่งอน,298,372,พลังสังคมใหม่,0
