รหัสจังหวัด,จังหวัด,เขต,อำเภอ,ตำบล,หมู่,หมายเลขหน่วยเลือกตั้ง,หมายเลขผู้สมัคร,ชื่อผู้สมัคร,ชื่อพรรค,คะแนน
50,เชียงใหม่,7,แม่อาย,ท่าตอน,15,25,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,แม่อาย,ท่าตอน,15,25,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,1,นายอดุลย์ บุญใส,ภูมิใจไทย,4
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,2,นายสมดุลย์ อุตเจริญ,ประชาชน,50
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,4,นายสันติ ตันสุหัช,ก้าวอิสระ,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,100
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,70
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,7,นายไกร ดาบธรรม,พลังประชารัฐ,59
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,1,1,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,3
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,1,นายอดุลย์ บุญใส,ภูมิใจไทย,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,2,นายสมดุลย์ อุตเจริญ,ประชาชน,33
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,4,นายสันติ ตันสุหัช,ก้าวอิสระ,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,45
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,46
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,7,นายไกร ดาบธรรม,พลังประชารัฐ,122
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,2,2,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,5
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,1,นายอดุลย์ บุญใส,ภูมิใจไทย,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,2,นายสมดุลย์ อุตเจริญ,ประชาชน,11
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,4,นายสันติ ตันสุหัช,ก้าวอิสระ,4
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,168
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,12
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,7,นายไกร ดาบธรรม,พลังประชารัฐ,47
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,3,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,1,นายอดุลย์ บุญใส,ภูมิใจไทย,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,2,นายสมดุลย์ อุตเจริญ,ประชาชน,7
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,4,นายสันติ ตันสุหัช,ก้าวอิสระ,9
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,194
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,15
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,7,นายไกร ดาบธรรม,พลังประชารัฐ,53
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,3,4,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,1,นายอดุลย์ บุญใส,ภูมิใจไทย,3
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,2,นายสมดุลย์ อุตเจริญ,ประชาชน,17
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,4,นายสันติ ตันสุหัช,ก้าวอิสระ,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,24
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,70
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,7,นายไกร ดาบธรรม,พลังประชารัฐ,16
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,4,5,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,6
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,1,นายอดุลย์ บุญใส,ภูมิใจไทย,5
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,2,นายสมดุลย์ อุตเจริญ,ประชาชน,46
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,4,นายสันติ ตันสุหัช,ก้าวอิสระ,5
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,40
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,115
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,7,นายไกร ดาบธรรม,พลังประชารัฐ,48
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,4
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,5,6,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,3
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,1,นายอดุลย์ บุญใส,ภูมิใจไทย,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,2,นายสมดุลย์ อุตเจริญ,ประชาชน,10
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,4,นายสันติ ตันสุหัช,ก้าวอิสระ,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,24
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,63
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,7,นายไกร ดาบธรรม,พลังประชารัฐ,25
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,6,7,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,1,นายอดุลย์ บุญใส,ภูมิใจไทย,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,2,นายสมดุลย์ อุตเจริญ,ประชาชน,39
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,4,นายสันติ ตันสุหัช,ก้าวอิสระ,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,32
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,24
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,7,นายไกร ดาบธรรม,พลังประชารัฐ,9
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,7,8,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,4
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,1,นายอดุลย์ บุญใส,ภูมิใจไทย,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,2,นายสมดุลย์ อุตเจริญ,ประชาชน,19
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,4,นายสันติ ตันสุหัช,ก้าวอิสระ,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,31
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,75
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,7,นายไกร ดาบธรรม,พลังประชารัฐ,30
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,8,9,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,8
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,1,นายอดุลย์ บุญใส,ภูมิใจไทย,5
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,2,นายสมดุลย์ อุตเจริญ,ประชาชน,29
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,4,นายสันติ ตันสุหัช,ก้าวอิสระ,3
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,97
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,47
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,7,นายไกร ดาบธรรม,พลังประชารัฐ,21
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,10,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,4
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,1,นายอดุลย์ บุญใส,ภูมิใจไทย,7
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,2,นายสมดุลย์ อุตเจริญ,ประชาชน,45
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,4,นายสันติ ตันสุหัช,ก้าวอิสระ,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,169
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,15
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,7,นายไกร ดาบธรรม,พลังประชารัฐ,8
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,9,11,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,1,นายอดุลย์ บุญใส,ภูมิใจไทย,9
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,2,นายสมดุลย์ อุตเจริญ,ประชาชน,28
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,4,นายสันติ ตันสุหัช,ก้าวอิสระ,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,129
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,119
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,7,นายไกร ดาบธรรม,พลังประชารัฐ,74
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,12,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,12
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,1,นายอดุลย์ บุญใส,ภูมิใจไทย,12
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,2,นายสมดุลย์ อุตเจริญ,ประชาชน,32
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,3
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,4,นายสันติ ตันสุหัช,ก้าวอิสระ,6
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,173
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,82
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,7,นายไกร ดาบธรรม,พลังประชารัฐ,63
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,10,13,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,4
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,1,นายอดุลย์ บุญใส,ภูมิใจไทย,12
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,2,นายสมดุลย์ อุตเจริญ,ประชาชน,44
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,4,นายสันติ ตันสุหัช,ก้าวอิสระ,2
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,71
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,144
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,7,นายไกร ดาบธรรม,พลังประชารัฐ,24
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,แม่อาย,บ้านหลวง,11,14,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,15
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,1,นายอดุลย์ บุญใส,ภูมิใจไทย,1
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,2,นายสมดุลย์ อุตเจริญ,ประชาชน,51
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,4,นายสันติ ตันสุหัช,ก้าวอิสระ,1
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,76
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,14
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,7,นายไกร ดาบธรรม,พลังประชารัฐ,55
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,แม่อาย,มะลิกา,1,1,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,4
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,1,นายอดุลย์ บุญใส,ภูมิใจไทย,2
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,2,นายสมดุลย์ อุตเจริญ,ประชาชน,39
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,4,นายสันติ ตันสุหัช,ก้าวอิสระ,10
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,97
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,55
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,7,นายไกร ดาบธรรม,พลังประชารัฐ,44
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,1,1,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,1
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,1,นายอดุลย์ บุญใส,ภูมิใจไทย,12
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,2,นายสมดุลย์ อุตเจริญ,ประชาชน,50
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,4,นายสันติ ตันสุหัช,ก้าวอิสระ,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,78
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,161
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,7,นายไกร ดาบธรรม,พลังประชารัฐ,64
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,4
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,2,2,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,4
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,1,นายอดุลย์ บุญใส,ภูมิใจไทย,6
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,2,นายสมดุลย์ อุตเจริญ,ประชาชน,22
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,4,นายสันติ ตันสุหัช,ก้าวอิสระ,2
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,67
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,39
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,7,นายไกร ดาบธรรม,พลังประชารัฐ,25
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,3,3,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,3
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,1,นายอดุลย์ บุญใส,ภูมิใจไทย,3
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,2,นายสมดุลย์ อุตเจริญ,ประชาชน,41
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,4,นายสันติ ตันสุหัช,ก้าวอิสระ,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,152
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,69
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,7,นายไกร ดาบธรรม,พลังประชารัฐ,60
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,2
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,4,4,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,5
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,1,นายอดุลย์ บุญใส,ภูมิใจไทย,18
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,2,นายสมดุลย์ อุตเจริญ,ประชาชน,46
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,4,นายสันติ ตันสุหัช,ก้าวอิสระ,7
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,181
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,65
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,7,นายไกร ดาบธรรม,พลังประชารัฐ,83
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,4
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,5,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,9
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,1,นายอดุลย์ บุญใส,ภูมิใจไทย,9
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,2,นายสมดุลย์ อุตเจริญ,ประชาชน,22
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,4
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,4,นายสันติ ตันสุหัช,ก้าวอิสระ,3
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,345
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,8
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,7,นายไกร ดาบธรรม,พลังประชารัฐ,57
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,5,6,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,1,นายอดุลย์ บุญใส,ภูมิใจไทย,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,2,นายสมดุลย์ อุตเจริญ,ประชาชน,18
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,4,นายสันติ ตันสุหัช,ก้าวอิสระ,3
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,124
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,32
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,7,นายไกร ดาบธรรม,พลังประชารัฐ,35
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,7,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,6
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,1,นายอดุลย์ บุญใส,ภูมิใจไทย,4
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,2,นายสมดุลย์ อุตเจริญ,ประชาชน,17
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,4,นายสันติ ตันสุหัช,ก้าวอิสระ,4
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,150
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,31
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,7,นายไกร ดาบธรรม,พลังประชารัฐ,24
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,6,8,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,5
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,7,9,1,นายอดุลย์ บุญใส,ภูมิใจไทย,17
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,7,9,2,นายสมดุลย์ อุตเจริญ,ประชาชน,30
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,7,9,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,3
50,เชียงใหม่,7,แม่อาย,แม่นาวาง,7,9,4,นายสันติ ตันสุหัช,ก้าวอิสระ,2
